trial,state,auc,score_metric,replicate_label,sampler_seed,certainty,effectiveness,final_selfish_ratio,normalized_selfish_auc,peak_selfish_ratio,final_window_selfish_mean,n_rows,n_iter,mean_n_steps,min_n_steps,max_n_steps,mean_t_max,min_t_max,max_t_max,score_failed,trial_elapsed_sec,simulation_elapsed_sec,score_elapsed_sec,network,method,rep,run_dir,best_so_far
65,TrialState.COMPLETE,0.0066066622187227,auc,optseed2,5204,0.7079000244635749,0.8964451224750214,2.6704146170063247e-05,0.0066066622187227,0.0301405481377371,0.000103537128133,1467,100,14.67,10,26,13.67,9,25,False,24.0560742180096,23.993099307990633,0.012330162920989,Wiki-vote,GA,optseed2,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed2,0.006247024499372
66,TrialState.COMPLETE,0.0070627706724776,auc,optseed2,5204,0.5734740435218801,0.7167715918887472,4.21644413211525e-05,0.0070627706724776,0.0306071679550246,0.0001700632466619,1339,100,13.39,9,24,12.39,8,23,False,23.717673156992532,23.651867373962887,0.012072250014171,Wiki-vote,GA,optseed2,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed2,0.006247024499372
67,TrialState.COMPLETE,0.0063327025737726,auc,optseed2,5204,0.7121339879183776,0.915033249291475,3.09205903021785e-05,0.0063327025737726,0.030355586788475,0.000103537128133,1513,100,15.13,10,25,14.13,9,24,False,26.529716600081883,26.4642499020556,0.0116572650149464,Wiki-vote,GA,optseed2,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed2,0.006247024499372
68,TrialState.COMPLETE,0.0068152767052592,auc,optseed2,5204,0.5780045689242059,0.7526393444719792,3.65425158116655e-05,0.0068152767052592,0.0305200281096275,0.0001344577184352,1382,100,13.82,10,26,12.82,9,25,False,23.826042312080972,23.746092856046744,0.0243260919814929,Wiki-vote,GA,optseed2,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed2,0.006247024499372
69,TrialState.COMPLETE,0.0067495777653993,auc,optseed2,5204,0.6206702343854227,0.7279120301474975,3.3731553056922e-05,0.0067495777653993,0.0305354884047786,0.000152728976341,1371,100,13.71,9,26,12.71,8,25,False,21.610667633009143,21.53613821894396,0.0199106109794229,Wiki-vote,GA,optseed2,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed2,0.006247024499372
70,TrialState.COMPLETE,0.0071225968986263,auc,optseed2,5204,0.6248455599837546,0.5736057268311379,2.5298664792691495e-05,0.0071225968986263,0.0307912860154603,0.0001836495666432,1369,100,13.69,9,25,12.69,8,24,False,21.65602872904856,21.586283150943927,0.0117203759727999,Wiki-vote,GA,optseed2,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed2,0.006247024499372
71,TrialState.COMPLETE,0.0065977674305329,auc,optseed2,5204,0.8458544410330485,0.8128598434931346,3.2326071679550243e-05,0.0065977674305329,0.0304061841180604,0.0001189974232841,1407,100,14.07,10,24,13.07,9,23,False,22.007773054065183,21.93621668498963,0.0175182729726657,Wiki-vote,GA,optseed2,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed2,0.006247024499372
72,TrialState.COMPLETE,0.0063806924858352,auc,optseed2,5204,0.8587418503478073,0.9906036879453092,2.108222066057625e-05,0.0063806924858352,0.0301503865073787,0.0001077535722651,1487,100,14.87,10,25,13.87,9,24,False,22.856945113977417,22.775377428974025,0.0193658740026876,Wiki-vote,GA,optseed2,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed2,0.006247024499372
73,TrialState.COMPLETE,0.006602046953527,auc,optseed2,5204,0.6285052535334503,0.8513224706940967,2.108222066057625e-05,0.006602046953527,0.0303766690091356,0.0001105645350199,1415,100,14.15,10,24,13.15,9,23,False,22.57530212099664,22.50381131202448,0.0174945429898798,Wiki-vote,GA,optseed2,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed2,0.006247024499372
74,TrialState.COMPLETE,0.0065322069274957,auc,optseed2,5204,0.9519158260891538,0.8380832166222328,2.8109627547434995e-05,0.0065322069274957,0.0303499648629655,0.0001063480908877,1383,100,13.83,10,23,12.83,9,22,False,22.697799358982593,22.63373885699548,0.0117225459543988,Wiki-vote,GA,optseed2,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed2,0.006247024499372
75,TrialState.COMPLETE,0.0065362348924602,auc,optseed2,5204,0.5249265912106132,0.8199518699607227,4.21644413211525e-05,0.0065362348924602,0.0303963457484188,0.0001681892714921,1447,100,14.47,9,30,13.47,8,29,False,23.036515295039862,22.97270649508573,0.0120097789913415,Wiki-vote,GA,optseed2,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed2,0.006247024499372
76,TrialState.COMPLETE,0.0070404042205722,auc,optseed2,5204,0.7222207386682549,0.5927689567209111,2.3893183415319743e-05,0.0070404042205722,0.0307617709065354,0.0001813070976809,1331,100,13.31,9,24,12.31,8,23,False,21.93650415900629,21.86805224593263,0.0122525918995961,Wiki-vote,GA,optseed2,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed2,0.006247024499372
77,TrialState.COMPLETE,0.0063007987373943,auc,optseed2,5204,0.6533358623430137,0.947963200566132,1.5460295151089246e-05,0.0063007987373943,0.0303078004216444,0.0001037713750292,1464,100,14.64,10,31,13.64,9,30,False,21.520326826022934,21.448815927957185,0.0170950179453939,Wiki-vote,GA,optseed2,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed2,0.006247024499372
78,TrialState.COMPLETE,0.006354691700758,auc,optseed2,5204,0.7833811730710168,0.9785937410385916,1.6865776528461e-05,0.006354691700758,0.0301489810260014,9.791520262356524e-05,1413,100,14.13,10,22,13.13,9,21,False,21.046324253897183,20.97485176601913,0.0171993790427222,Wiki-vote,GA,optseed2,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed2,0.006247024499372
79,TrialState.COMPLETE,0.0065087697084333,auc,optseed2,5204,0.5943376653528898,0.9019345058167356,1.827125790583275e-05,0.0065087697084333,0.0302319044272663,8.058093230264698e-05,1543,100,15.43,10,28,14.43,9,27,False,27.40921056002844,27.332265298929997,0.0185338649898767,Wiki-vote,GA,optseed2,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed2,0.006247024499372
80,TrialState.COMPLETE,0.0071064146999088,auc,optseed2,5204,0.9101031721253076,0.5452241208626498,4.497540407589599e-05,0.0071064146999088,0.0308784258608573,0.000201920824549,1345,100,13.45,9,27,12.45,8,26,False,22.09487661405001,22.020816516014747,0.0173595009837299,Wiki-vote,GA,optseed2,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed2,0.006247024499372
81,TrialState.COMPLETE,0.0063177137463284,auc,optseed2,5204,0.7327606535079787,0.8647123678054717,2.6704146170063247e-05,0.0063177137463284,0.0303204497540407,9.5572733661279e-05,1522,100,15.22,11,29,14.22,10,28,False,23.889212914044037,23.82694001297932,0.0117924769874662,Wiki-vote,GA,optseed2,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed2,0.006247024499372
82,TrialState.COMPLETE,0.0071453450045856,auc,optseed2,5204,0.8812822895629249,0.6809065746282061,4.356992269852425e-05,0.0071453450045856,0.0306268446943078,0.0001799016163035,1348,100,13.48,9,24,12.48,8,23,False,23.698954420047812,23.626895276014693,0.0190529699902981,Wiki-vote,GA,optseed2,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed2,0.006247024499372
83,TrialState.COMPLETE,0.0068487455099902,auc,optseed2,5204,0.5012861096800407,0.7309343549820903,2.8109627547434995e-05,0.0068487455099902,0.030536893886156,0.0001700632466619,1342,100,13.42,9,25,12.42,8,24,False,23.68936331907753,23.618288215016943,0.0171096990816295,Wiki-vote,GA,optseed2,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed2,0.006247024499372
84,TrialState.COMPLETE,0.0062739843465368,auc,optseed2,5204,0.8812822895629249,0.9570019356306648,2.108222066057625e-05,0.0062739843465368,0.0303106113843991,9.932068400093698e-05,1479,100,14.79,10,24,13.79,9,23,False,20.976615266059525,20.912651824997734,0.0117199160158634,Wiki-vote,GA,optseed2,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed2,0.006247024499372
85,TrialState.COMPLETE,0.0063716248094568,auc,optseed2,5204,0.7423460864596758,0.915033249291475,3.513703443429375e-05,0.0063716248094568,0.030355586788475,0.0001007261653783,1503,100,15.03,10,25,14.03,9,24,False,25.520086721051484,25.45246644807048,0.0121740810573101,Wiki-vote,GA,optseed2,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed2,0.006247024499372
86,TrialState.COMPLETE,0.0065077067802278,auc,optseed2,5204,0.7208271783189122,0.8905295534443693,2.8109627547434995e-05,0.0065077067802278,0.0302754743499648,0.0001105645350199,1449,100,14.49,10,27,13.49,9,26,False,23.176087151048705,23.102612999966368,0.0117315559182316,Wiki-vote,GA,optseed2,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed2,0.006247024499372
87,TrialState.COMPLETE,0.0063342906700252,auc,optseed2,5204,0.9016987430635596,0.9980866952781604,2.108222066057625e-05,0.0063342906700252,0.0302164441321152,9.041930194424924e-05,1486,100,14.86,10,26,13.86,9,25,False,22.338122862041928,22.279650854994543,0.0119023380102589,Wiki-vote,GA,optseed2,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed2,0.006247024499372
88,TrialState.COMPLETE,0.0063196885987132,auc,optseed2,5204,0.9101031721253076,0.95451514560829,2.5298664792691495e-05,0.0063196885987132,0.0302712579058327,9.7446708831108e-05,1451,100,14.51,10,24,13.51,9,23,False,20.87980657396838,20.81625738798175,0.0117940669879317,Wiki-vote,GA,optseed2,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed2,0.006247024499372
89,TrialState.COMPLETE,0.0065683545113761,auc,optseed2,5204,0.7864048727609204,0.8293149829804547,2.8109627547434995e-05,0.0065683545113761,0.0304132115249473,0.0001391426563598,1407,100,14.07,10,26,13.07,9,25,False,22.881652508978732,22.815721496008337,0.0117300960700958,Wiki-vote,GA,optseed2,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed2,0.006247024499372
90,TrialState.COMPLETE,0.0063513719581873,auc,optseed2,5204,0.7041467032030577,0.9603072678080066,3.092059030217849e-05,0.0063513719581873,0.0303654251581166,0.0001185289294916,1443,100,14.43,10,23,13.43,9,22,False,22.974536446039565,22.90341706306208,0.0173912809696048,Wiki-vote,GA,optseed2,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed2,0.006247024499372
91,TrialState.COMPLETE,0.0071103944184938,auc,optseed2,5204,0.6695800736374325,0.5404058573552069,3.65425158116655e-05,0.0071103944184938,0.0307912860154602,0.0001944249238697,1334,100,13.34,9,26,12.34,8,25,False,20.35804674797691,20.28540284698829,0.0171438190154731,Wiki-vote,GA,optseed2,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed2,0.006247024499372
92,TrialState.COMPLETE,0.0065061393238255,auc,optseed2,5204,0.6928815020402947,0.8905295534443693,2.6704146170063247e-05,0.0065061393238255,0.0302754743499648,0.0001082220660576,1457,100,14.57,10,26,13.57,9,25,False,23.433303061057813,23.36358642403502,0.0172483000205829,Wiki-vote,GA,optseed2,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed2,0.006247024499372
93,TrialState.COMPLETE,0.0068809813449998,auc,optseed2,5204,0.8458544410330485,0.7833918250351368,2.3893183415319743e-05,0.0068809813449998,0.0305101897399859,0.0001705317404544,1326,100,13.26,9,25,12.26,8,24,False,22.454677962930873,22.382873700000346,0.0174711230210959,Wiki-vote,GA,optseed2,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed2,0.006247024499372
94,TrialState.COMPLETE,0.0070833713458635,auc,optseed2,5204,0.6259996338527369,0.6657902300983716,2.6704146170063247e-05,0.0070833713458635,0.0306156008432888,0.0002028578121339,1333,100,13.33,8,27,12.33,7,26,False,21.860782571020536,21.79081405000761,0.0117082559736445,Wiki-vote,GA,optseed2,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed2,0.006247024499372
95,TrialState.COMPLETE,0.0064919187370889,auc,optseed2,5204,0.7267346544788194,0.9851291062431408,1.40548137737175e-05,0.0064919187370889,0.0301700632466619,0.0001100960412274,1472,100,14.72,10,25,13.72,9,24,False,22.225755870109424,22.154296431923285,0.0173488510772585,Wiki-vote,GA,optseed2,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed2,0.006247024499372
96,TrialState.COMPLETE,0.006983793737403,auc,optseed2,5204,0.7644432543097064,0.5609326275562483,1.96767392832045e-05,0.006983793737403,0.0307645818692902,0.0001344577184352,1365,100,13.65,9,26,12.65,8,25,False,20.746701171970926,20.68189668096602,0.0118591870414093,Wiki-vote,GA,optseed2,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed2,0.006247024499372
97,TrialState.COMPLETE,0.0071762406732304,auc,optseed2,5204,0.7079000244635749,0.5364779031343836,2.951510892480675e-05,0.0071762406732304,0.0307772312016865,0.0001934879362848,1306,100,13.06,8,23,12.06,7,22,False,20.82087815203704,20.743871399085037,0.0224234500201419,Wiki-vote,GA,optseed2,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed2,0.006247024499372
98,TrialState.COMPLETE,0.0064985963310963,auc,optseed2,5204,0.6313168746573851,0.8757204617158013,3.513703443429375e-05,0.0064985963310963,0.0302881236823612,0.0001166549543218,1444,100,14.44,10,24,13.44,9,23,False,23.601086716051213,23.53034418693278,0.0118300369940698,Wiki-vote,GA,optseed2,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed2,0.006247024499372
99,TrialState.COMPLETE,0.0068523610043208,auc,optseed2,5204,0.7063908292950904,0.6674291322484833,2.108222066057625e-05,0.0068523610043208,0.0306591707659873,0.0001368001873975,1382,100,13.82,10,25,12.82,9,24,False,21.56837568304036,21.50076932902448,0.0189532999647781,Wiki-vote,GA,optseed2,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed2,0.006247024499372
0,TrialState.COMPLETE,0.0070278167949105,auc,optseed3,6204,0.9461702463008492,0.5653331746002598,2.9515108924806747e-05,0.0070278167949105,0.0307730147575544,0.000152728976341,1359,100,13.59,9,23,12.59,8,22,False,21.111122084083036,21.033461914979853,0.0147232199087738,Wiki-vote,GA,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed3,0.0070278167949105
1,TrialState.COMPLETE,0.0065432392599034,auc,optseed3,6204,0.9934930331410148,0.867175968173087,2.951510892480675e-05,0.0065432392599034,0.0303021784961349,0.0001189974232841,1449,100,14.49,9,27,13.49,8,26,False,24.9262180699734,24.86192212498281,0.0121458210051059,Wiki-vote,GA,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed3,0.0065432392599034
2,TrialState.COMPLETE,0.0066952495547984,auc,optseed3,6204,0.5016405522791811,0.8440246425536599,3.2326071679550243e-05,0.0066952495547984,0.0303302881236823,0.000142422112907,1347,100,13.47,9,24,12.47,8,23,False,22.777244449942373,22.707258229027502,0.0185676550026983,Wiki-vote,GA,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed3,0.0065432392599034
3,TrialState.COMPLETE,0.0070402888412878,auc,optseed3,6204,0.9856652993396812,0.6243478434833233,3.092059030217849e-05,0.0070402888412878,0.0307519325368938,0.0001635043335675,1331,100,13.31,8,28,12.31,7,27,False,21.742757983971387,21.670372984954156,0.0174256820464506,Wiki-vote,GA,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed3,0.0065432392599034
4,TrialState.COMPLETE,0.0062975422590638,auc,optseed3,6204,0.6761275432104767,0.9615093945719168,2.3893183415319743e-05,0.0062975422590638,0.030317638791286,9.697821503865074e-05,1463,100,14.63,10,24,13.63,9,23,False,22.598776962026022,22.526762658031657,0.0188099680235609,Wiki-vote,GA,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed3,0.0062975422590638
5,TrialState.COMPLETE,0.0062167474365688,auc,optseed3,6204,0.9276672979082008,0.9496582275092168,1.4054813773717496e-05,0.0062167474365688,0.030344342937456,9.83836964160225e-05,1452,100,14.52,10,26,13.52,9,25,False,20.935682831914164,20.866280938033015,0.0189523000735789,Wiki-vote,GA,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed3,0.0062167474365688
6,TrialState.COMPLETE,0.0071297038938817,auc,optseed3,6204,0.6465741671410578,0.6133786529725554,3.794799718903725e-05,0.0071297038938817,0.030744905130007,0.0001747481845865,1308,100,13.08,9,27,12.08,8,26,False,21.33611751103308,21.27611140604131,0.0114967529661953,Wiki-vote,GA,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed3,0.0062167474365688
7,TrialState.COMPLETE,0.0067704707493026,auc,optseed3,6204,0.6128284014020696,0.7900973063024266,2.5298664792691495e-05,0.0067704707493026,0.0304638088545326,0.0001283672991332,1387,100,13.87,9,28,12.87,8,27,False,23.872614732012153,23.7975829920033,0.0189089199993759,Wiki-vote,GA,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed3,0.0062167474365688
8,TrialState.COMPLETE,0.0065950468788593,auc,optseed3,6204,0.5029977638282461,0.8221755343153575,2.5298664792691495e-05,0.0065950468788593,0.0304314827828531,0.0001649098149449,1427,100,14.27,10,28,13.27,9,27,False,22.438708717934787,22.367308280081488,0.0190005310578271,Wiki-vote,GA,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed3,0.0062167474365688
9,TrialState.COMPLETE,0.0064363353204014,auc,optseed3,6204,0.9119107286390024,0.9661252056471225,3.2326071679550243e-05,0.0064363353204014,0.0302754743499648,0.000114780979152,1450,100,14.5,10,30,13.5,9,29,False,21.257643701974303,21.182958637014963,0.0191025810781866,Wiki-vote,GA,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed3,0.0062167474365688
10,TrialState.COMPLETE,0.0066368574412686,auc,optseed3,6204,0.7409204306242787,0.8220330328225971,2.6704146170063247e-05,0.0066368574412686,0.0304511595221363,0.0001555399390958,1397,100,13.97,10,24,12.97,9,23,False,22.2208913739305,22.148598116007634,0.0191417420282959,Wiki-vote,GA,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed3,0.0062167474365688
11,TrialState.COMPLETE,0.0068982910074277,auc,optseed3,6204,0.5329380424607584,0.6580482287145111,3.513703443429375e-05,0.0068982910074277,0.0306647926914968,0.0001457015694542,1349,100,13.49,9,26,12.49,8,25,False,21.924076223978773,21.84759194799699,0.01872752700001,Wiki-vote,GA,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed3,0.0062167474365688
12,TrialState.COMPLETE,0.0062411148612612,auc,optseed3,6204,0.5074375904786611,0.9549407538508584,1.827125790583275e-05,0.0062411148612612,0.0303007730147575,9.83836964160225e-05,1484,100,14.84,10,26,13.84,9,25,False,22.002802656963468,21.94040657300502,0.0116918549174442,Wiki-vote,GA,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed3,0.0062167474365688
13,TrialState.COMPLETE,0.0068247008955215,auc,optseed3,6204,0.956227849814096,0.7221109291645376,2.6704146170063243e-05,0.0068247008955215,0.0304891075193253,0.0001232138674162,1302,100,13.02,10,25,12.02,9,24,False,21.33305560599547,21.259362251963463,0.0190329210599884,Wiki-vote,GA,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed3,0.0062167474365688
14,TrialState.COMPLETE,0.0064767841614796,auc,optseed3,6204,0.5900127650405635,0.9643395281353372,2.2487702037948e-05,0.0064767841614796,0.0302993675333801,0.0001325837432654,1417,100,14.17,10,25,13.17,9,24,False,23.2816434049746,23.220599167980257,0.0117332359077408,Wiki-vote,GA,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed3,0.0062167474365688
15,TrialState.COMPLETE,0.0065746597193702,auc,optseed3,6204,0.5509834636643232,0.8756670361390332,3.5137034434293754e-05,0.0065746597193702,0.0303049894588896,0.0001166549543218,1412,100,14.12,10,23,13.12,9,22,False,23.016282049939036,22.944193775067102,0.0187595370225608,Wiki-vote,GA,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed3,0.0062167474365688
16,TrialState.COMPLETE,0.0069793744740058,auc,optseed3,6204,0.8978457298640378,0.5147472709176075,2.3893183415319743e-05,0.0069793744740058,0.0308348559381588,0.0001583509018505,1399,100,13.99,9,24,12.99,8,23,False,21.636217769002545,21.55919230589643,0.0193079340970143,Wiki-vote,GA,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed3,0.0062167474365688
17,TrialState.COMPLETE,0.0070601103417125,auc,optseed3,6204,0.6762729454608161,0.6197132341786602,2.2487702037948e-05,0.0070601103417125,0.0307575544624033,0.0001644413211524,1355,100,13.55,9,26,12.55,8,25,False,22.78034315595869,22.709630887024105,0.0188254480017349,Wiki-vote,GA,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed3,0.0062167474365688
18,TrialState.COMPLETE,0.0064754860526156,auc,optseed3,6204,0.9067520405820622,0.8563252408355406,1.9676739283204494e-05,0.0064754860526156,0.0303471539002108,0.0001536659639259,1462,100,14.62,10,25,13.62,9,24,False,22.968470225925557,22.896547911921516,0.0188018879853189,Wiki-vote,GA,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed3,0.0062167474365688
19,TrialState.COMPLETE,0.0068387351611795,auc,optseed3,6204,0.6921402977260326,0.7473829314808571,2.3893183415319743e-05,0.0068387351611795,0.0304624033731553,0.000158819395643,1335,100,13.35,9,23,12.35,8,22,False,21.721814649994485,21.656900528934784,0.0188561289105564,Wiki-vote,GA,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed3,0.0062167474365688
20,TrialState.COMPLETE,0.0064415500414553,auc,optseed3,6204,0.611280716206545,0.967104899382782,2.389318341531975e-05,0.0064415500414553,0.0302740688685874,0.0001030686343405,1434,100,14.34,10,24,13.34,9,23,False,21.27979389007669,21.205825731973164,0.018918688991107,Wiki-vote,GA,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed3,0.0062167474365688
21,TrialState.COMPLETE,0.0068189880783788,auc,optseed3,6204,0.7956654044264204,0.7620161485188894,3.09205903021785e-05,0.0068189880783788,0.0305017568517217,0.0001283672991332,1358,100,13.58,10,28,12.58,9,27,False,21.67974942305591,21.61276703805197,0.01874567696359,Wiki-vote,GA,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed3,0.0062167474365688
22,TrialState.COMPLETE,0.0062617872874827,auc,optseed3,6204,0.8510308888878662,0.9504698599740268,1.546029515108925e-05,0.0062617872874827,0.0303387210119465,0.0001007261653783,1431,100,14.31,10,23,13.31,9,22,False,20.525862853974104,20.461854632012543,0.0116764850681647,Wiki-vote,GA,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed3,0.0062167474365688
23,TrialState.COMPLETE,0.0065715132533615,auc,optseed3,6204,0.842861754659575,0.8598282981835697,2.389318341531975e-05,0.0065715132533615,0.0303035839775123,0.0001611618646052,1456,100,14.56,10,30,13.56,9,29,False,23.53352594305761,23.473627788946033,0.011663525016047,Wiki-vote,GA,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed3,0.0062167474365688
24,TrialState.COMPLETE,0.0071021296589985,auc,optseed3,6204,0.7700604431733258,0.6398825641148829,2.9515108924806747e-05,0.0071021296589985,0.0306943078004216,0.0001831810728507,1272,100,12.72,9,26,11.72,8,25,False,22.021559993969277,21.946145509951748,0.0211924649775028,Wiki-vote,GA,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed3,0.0062167474365688
25,TrialState.COMPLETE,0.0070488278439609,auc,optseed3,6204,0.5160729000465207,0.5638946081632266,3.09205903021785e-05,0.0070488278439609,0.0308868587491215,0.0001461700632466,1347,100,13.47,9,26,12.47,8,25,False,20.566187220974825,20.496211819001473,0.0189506700262427,Wiki-vote,GA,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed3,0.0062167474365688
26,TrialState.COMPLETE,0.0069093984039041,auc,optseed3,6204,0.886409282634475,0.5038564428709682,2.6704146170063247e-05,0.0069093984039041,0.0308952916373858,0.000152728976341,1380,100,13.8,8,24,12.8,7,23,False,20.90810008207336,20.841750852996483,0.0188025779789313,Wiki-vote,GA,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed3,0.0062167474365688
27,TrialState.COMPLETE,0.0070858763315809,auc,optseed3,6204,0.8733091409416519,0.5681663945674863,3.3731553056921995e-05,0.0070858763315809,0.0307856640899508,0.0001695947528695,1337,100,13.37,9,23,12.37,8,22,False,21.144933997071348,21.07583635591436,0.0189459199318662,Wiki-vote,GA,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed3,0.0062167474365688
28,TrialState.COMPLETE,0.0072173665023051,auc,optseed3,6204,0.6113728500082511,0.5272418035700264,3.092059030217849e-05,0.0072173665023051,0.0307575544624033,0.0001888029983602,1329,100,13.29,9,24,12.29,8,23,False,22.1127298399806,22.04176914796699,0.0195995869580656,Wiki-vote,GA,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_wiki_vote/optimize_runs_auc_20260618/ga_optseed3,0.0062167474365688
