trial,state,value,certainty,effectiveness,trial_elapsed_sec,simulation_elapsed_sec,score_elapsed_sec
81,TrialState.COMPLETE,2.1082220660576246e-05,0.9029286186584089,0.9366651829084784,21.86760035599582,21.84956197894644,0.004305562004446983
82,TrialState.COMPLETE,1.827125790583275e-05,0.9258870775534923,0.9411163518394732,22.155748985009268,22.139685221016407,0.0029353860300034285
83,TrialState.COMPLETE,1.6865776528460998e-05,0.8952082750886783,0.9491279921116749,20.874090043944307,20.857024219003506,0.004246411030180752
84,TrialState.COMPLETE,2.389318341531975e-05,0.9228807554334454,0.9401713970263764,22.65650721406564,22.63940621796064,0.004341571941040456
85,TrialState.COMPLETE,1.9676739283204498e-05,0.9064969165584296,0.9513573102010175,20.53423093201127,20.511306265951134,0.004229521029628813
86,TrialState.COMPLETE,1.4054813773717499e-05,0.8870229938599813,0.948478590946898,20.74918757006526,20.73171227995772,0.004255151026882231
87,TrialState.COMPLETE,1.2649332396345747e-05,0.8769436748084496,0.9492388736096204,21.025617177947424,21.007802424021065,0.004218889982439578
88,TrialState.COMPLETE,2.6704146170063247e-05,0.9533749989451639,0.9576932035261664,23.103459614911117,23.086181176942773,0.004322662018239498
89,TrialState.COMPLETE,1.546029515108925e-05,0.8744314395406145,0.9489575270733115,20.663501137983985,20.646168809966184,0.004306631977669895
90,TrialState.COMPLETE,1.6865776528460998e-05,0.8916930228522828,0.9512041359704457,20.5167874119943,20.500015380093828,0.004380593076348305
91,TrialState.COMPLETE,2.2487702037947998e-05,0.8903710890856615,0.9545747971290759,21.156908559030853,21.133605638053268,0.004296201979741454
92,TrialState.COMPLETE,2.2487702037947998e-05,0.8794535113309128,0.956994047848056,21.063732017064467,21.046437929035164,0.004395872936584055
93,TrialState.COMPLETE,3.3731553056921995e-05,0.8410729515658177,0.9155535870540745,25.795218693907373,25.77867165498901,0.002876554965041578
94,TrialState.COMPLETE,2.5298664792691495e-05,0.8989414916173085,0.9294243284517414,22.69429122901056,22.67681279894896,0.004239581059664488
95,TrialState.COMPLETE,1.546029515108925e-05,0.8635004233961187,0.948353510584214,20.77717143704649,20.759974249987863,0.004331092000938952
96,TrialState.COMPLETE,2.5298664792691495e-05,0.9471118054799237,0.9677112051617218,23.099497807910666,23.082940938067622,0.0028781049186363816
97,TrialState.COMPLETE,1.6865776528460998e-05,0.8750011589772118,0.9078897595779833,25.60487111203838,25.581870644935407,0.0042370910523459315
98,TrialState.COMPLETE,2.2487702037947998e-05,0.8799684454997295,0.9536078216101814,21.516407777089626,21.499666586052626,0.004357332014478743
99,TrialState.COMPLETE,2.2487702037947998e-05,0.8245161355891765,0.9680001930908437,21.866376491030678,21.849448006949387,0.004358982085250318
