trial,state,value,score_metric,replicate_label,sampler_seed,certainty,effectiveness,final_selfish_ratio,normalized_selfish_auc,peak_selfish_ratio,final_window_selfish_mean,n_rows,n_iter,mean_n_steps,min_n_steps,max_n_steps,mean_t_max,min_t_max,max_t_max,score_failed,trial_elapsed_sec,simulation_elapsed_sec,score_elapsed_sec,trial_info_arrow,trial_pop_arrow,trial_agent_arrow
82,TrialState.COMPLETE,0.007142025754239327,auc,optseed6,9204,0.9517528985589137,0.6389016823695497,3.513703443429374e-05,0.007142025754239327,0.030722417427969075,0.0002374092293277114,1282,100,12.82,9,31,11.82,8,30,False,22.499023095937446,22.435199606930837,0.011948728002607822,result/trials/trial_0082_info.arrow,result/trials/trial_0082_pop.arrow,result/trials/trial_0082_agent.arrow
83,TrialState.COMPLETE,0.006980817447703986,auc,optseed6,9204,0.6633333925426178,0.5811648831607739,2.6704146170063247e-05,0.006980817447703986,0.030910751932536895,0.00014007964394471774,1345,100,13.45,9,26,12.45,8,25,False,21.216251383069903,21.15015727793798,0.01180867594666779,result/trials/trial_0083_info.arrow,result/trials/trial_0083_pop.arrow,result/trials/trial_0083_agent.arrow
84,TrialState.COMPLETE,0.007150995807146451,auc,optseed6,9204,0.509688245902896,0.6968444002451553,3.3731553056921995e-05,0.007150995807146451,0.03067884750527056,0.00017802764113375498,1373,100,13.73,9,30,12.73,8,29,False,23.663721791934222,23.597958599915728,0.011761905858293176,result/trials/trial_0084_info.arrow,result/trials/trial_0084_pop.arrow,result/trials/trial_0084_agent.arrow
85,TrialState.COMPLETE,0.0066862711501724,auc,optseed6,9204,0.9778429712258101,0.8017190427137082,2.6704146170063247e-05,0.0066862711501724,0.030462403373155308,0.00013258374326540173,1388,100,13.88,9,24,12.88,8,23,False,21.51882289792411,21.448539084056392,0.011976778972893953,result/trials/trial_0085_info.arrow,result/trials/trial_0085_pop.arrow,result/trials/trial_0085_agent.arrow
86,TrialState.COMPLETE,0.006216995125560035,auc,optseed6,9204,0.6405991748371158,0.997947335650115,2.5298664792691498e-05,0.006216995125560035,0.030227687983134226,8.6202857812134e-05,1508,100,15.08,10,24,14.08,9,23,False,22.731723581906408,22.663155388087034,0.011776356026530266,result/trials/trial_0086_info.arrow,result/trials/trial_0086_pop.arrow,result/trials/trial_0086_agent.arrow
87,TrialState.COMPLETE,0.0070130258283524335,auc,optseed6,9204,0.7577441062930346,0.6646756137087411,3.09205903021785e-05,0.0070130258283524335,0.030601546029515106,0.000164909814944952,1354,100,13.54,8,25,12.54,7,24,False,21.625152970897034,21.561082219006494,0.011855937074869871,result/trials/trial_0087_info.arrow,result/trials/trial_0087_pop.arrow,result/trials/trial_0087_agent.arrow
88,TrialState.COMPLETE,0.006801047878334765,auc,optseed6,9204,0.5460147240482947,0.8248837716826793,2.3893183415319746e-05,0.006801047878334765,0.030459592410400572,0.0001414851253220895,1367,100,13.67,10,24,12.67,9,23,False,22.7472414621152,22.680069613968953,0.011688796104863286,result/trials/trial_0088_info.arrow,result/trials/trial_0088_pop.arrow,result/trials/trial_0088_agent.arrow
89,TrialState.COMPLETE,0.006540968133750456,auc,optseed6,9204,0.6886771102724133,0.8976097394853658,2.6704146170063247e-05,0.006540968133750456,0.030148981026001415,8.667135160459125e-05,1479,100,14.79,10,27,13.79,9,26,False,22.864491431042552,22.80062035098672,0.012004798976704478,result/trials/trial_0089_info.arrow,result/trials/trial_0089_pop.arrow,result/trials/trial_0089_agent.arrow
90,TrialState.COMPLETE,0.006265499602627534,auc,optseed6,9204,0.867322727088734,0.9184690114414853,2.389318341531975e-05,0.006265499602627534,0.030373858046380896,8.52658702272195e-05,1499,100,14.99,10,26,13.99,9,25,False,22.110068678855896,22.04910102300346,0.011853378033265471,result/trials/trial_0090_info.arrow,result/trials/trial_0090_pop.arrow,result/trials/trial_0090_agent.arrow
91,TrialState.COMPLETE,0.0068626340091937155,auc,optseed6,9204,0.5283906950627586,0.6994768800129825,2.8109627547434995e-05,0.0068626340091937155,0.03069711876317639,0.00012133989224642774,1399,100,13.99,9,31,12.99,8,30,False,23.572963109938428,23.507286489009857,0.011698785005137324,result/trials/trial_0091_info.arrow,result/trials/trial_0091_pop.arrow,result/trials/trial_0091_agent.arrow
92,TrialState.COMPLETE,0.00705749873887985,auc,optseed6,9204,0.903371287269972,0.6342162943477172,4.4975404075895996e-05,0.00705749873887985,0.030735066760365425,0.000208011243851019,1330,100,13.3,8,26,12.3,7,25,False,22.58872177498415,22.519611285068095,0.012099990155547857,result/trials/trial_0092_info.arrow,result/trials/trial_0092_pop.arrow,result/trials/trial_0092_agent.arrow
93,TrialState.COMPLETE,0.007044597202923871,auc,optseed6,9204,0.8337666692648479,0.6342162943477172,4.216444132115249e-05,0.007044597202923871,0.030733661278988054,0.0002056687748887327,1343,100,13.43,8,29,12.43,7,28,False,22.92169006401673,22.857392939040437,0.011663074837997556,result/trials/trial_0093_info.arrow,result/trials/trial_0093_pop.arrow,result/trials/trial_0093_agent.arrow
94,TrialState.COMPLETE,0.006890332576984405,auc,optseed6,9204,0.749673237724314,0.7037912920972986,3.9353478566408996e-05,0.006890332576984405,0.03066900913562896,0.0001677207776996955,1373,100,13.73,9,23,12.73,8,22,False,23.791178987827152,23.72985745803453,0.01160804508253932,result/trials/trial_0094_info.arrow,result/trials/trial_0094_pop.arrow,result/trials/trial_0094_agent.arrow
95,TrialState.COMPLETE,0.007062808121847352,auc,optseed6,9204,0.9009843406989893,0.5984697411333968,4.356992269852424e-05,0.007062808121847352,0.030820801124385105,0.0001827125790583275,1321,100,13.21,9,27,12.21,8,26,False,21.500517386943102,21.425515196984634,0.016943876864388585,result/trials/trial_0095_info.arrow,result/trials/trial_0095_pop.arrow,result/trials/trial_0095_agent.arrow
96,TrialState.COMPLETE,0.0064005758014167745,auc,optseed6,9204,0.5314468713262597,0.9802890145185644,2.8109627547434995e-05,0.0064005758014167745,0.03015460295151089,0.00010869055985008199,1414,100,14.14,9,23,13.14,8,22,False,22.239001992857084,22.174422475043684,0.012032099068164825,result/trials/trial_0096_info.arrow,result/trials/trial_0096_pop.arrow,result/trials/trial_0096_agent.arrow
97,TrialState.COMPLETE,0.006326542832485056,auc,optseed6,9204,0.8855256308012773,0.9613440767134964,2.1082220660576246e-05,0.006326542832485056,0.030302178496134927,0.00012040290466151324,1492,100,14.92,9,30,13.92,8,29,False,22.676784456009045,22.6118373030331,0.012689196970313787,result/trials/trial_0097_info.arrow,result/trials/trial_0097_pop.arrow,result/trials/trial_0097_agent.arrow
98,TrialState.COMPLETE,0.007175469950510319,auc,optseed6,9204,0.6183413273385113,0.6486267560752077,2.3893183415319746e-05,0.007175469950510319,0.030688685874912153,0.00021597563832279222,1302,100,13.02,9,23,12.02,8,22,False,23.099776707123965,23.02900407719426,0.011873597046360373,result/trials/trial_0098_info.arrow,result/trials/trial_0098_pop.arrow,result/trials/trial_0098_agent.arrow
99,TrialState.COMPLETE,0.007136086038694429,auc,optseed6,9204,0.6405991748371158,0.555773222146608,3.3731553056921995e-05,0.007136086038694429,0.030834855938158823,0.00022581400796439446,1325,100,13.25,9,28,12.25,8,27,False,21.19213160406798,21.126861808123067,0.011686885030940175,result/trials/trial_0099_info.arrow,result/trials/trial_0099_pop.arrow,result/trials/trial_0099_agent.arrow
