seed_state,network,variant,strategy,metric,current,original,diff,abs_diff
3,fbdeg_rewire_5p0,rewire_5p0,balance,mean_total_shared_ratio_corrective,3.193258232235702,0.3338375835602872,2.859420648675415,2.859420648675415
3,fbdeg_rewire_5p0,rewire_5p0,balance,mean_total_shared_ratio_observational,0.27892286319496024,0.14122956907853346,0.13769329411642678,0.13769329411642678
3,fbdeg_rewire_5p0,rewire_5p0,balance,mean_total_shared_ratio_behavior_guiding,0.03901955929685565,0.23604109928200048,-0.19702153998514482,0.19702153998514482
3,fbdeg_rewire_5p0,rewire_5p0,balance,mean_total_fst_viewed_ratio_misinformation,9.280591730626393,2.214154493686556,7.066437236939837,7.066437236939837
3,fbdeg_rewire_5p0,rewire_5p0,balance,mean_total_fst_viewed_ratio_corrective,32.006853181480565,3.455209210200545,28.551643971280022,28.551643971280022
3,fbdeg_rewire_5p0,rewire_5p0,balance,mean_total_fst_viewed_ratio_observational,1.0157079585155842,0.4016048445687335,0.6141031139468507,0.6141031139468507
3,fbdeg_rewire_5p0,rewire_5p0,balance,mean_total_fst_viewed_ratio_behavior_guiding,1.3902847239415697,2.1724981431047286,-0.7822134191631589,0.7822134191631589
3,fbdeg_rewire_5p0,rewire_5p0,effective_high,peak_mean_selfish_ratio,0.12268630849220104,0.06749442931418669,0.05519187917801435,0.05519187917801435
3,fbdeg_rewire_5p0,rewire_5p0,effective_high,mean_total_shared_ratio_misinformation,0.8432111908888339,0.34984154493686553,0.49336964595196836,0.49336964595196836
3,fbdeg_rewire_5p0,rewire_5p0,effective_high,mean_total_shared_ratio_corrective,3.225669720227779,0.3357811339440456,2.8898885862837336,2.8898885862837336
3,fbdeg_rewire_5p0,rewire_5p0,effective_high,mean_total_shared_ratio_observational,0.2867441000965227,0.10824925724189156,0.17849484285463113,0.17849484285463113
3,fbdeg_rewire_5p0,rewire_5p0,effective_high,mean_total_shared_ratio_behavior_guiding,0.033926714533300324,0.230963109680614,-0.1970363951473137,0.1970363951473137
3,fbdeg_rewire_5p0,rewire_5p0,effective_high,mean_total_fst_viewed_ratio_misinformation,9.266340678385738,2.2053948997276556,7.060945778658082,7.060945778658082
3,fbdeg_rewire_5p0,rewire_5p0,effective_high,mean_total_fst_viewed_ratio_corrective,32.715882644218865,3.474805644961624,29.241076999257242,29.241076999257242
3,fbdeg_rewire_5p0,rewire_5p0,effective_high,mean_total_fst_viewed_ratio_observational,0.9845779016904026,0.3130454629858876,0.671532438704515,0.671532438704515
3,fbdeg_rewire_5p0,rewire_5p0,effective_high,mean_total_fst_viewed_ratio_behavior_guiding,1.2880861599405793,2.1446298588759594,-0.8565436989353801,0.8565436989353801
3,fbdeg_rewire_5p0,rewire_5p0,certainty_high,peak_mean_selfish_ratio,0.1236048526863085,0.06767516712057439,0.055929685565734105,0.055929685565734105
3,fbdeg_rewire_5p0,rewire_5p0,certainty_high,mean_total_shared_ratio_misinformation,0.8406882891804902,0.35083684080217875,0.48985144837831146,0.48985144837831146
3,fbdeg_rewire_5p0,rewire_5p0,certainty_high,mean_total_shared_ratio_corrective,2.426840802178757,0.33552612032681356,2.0913146818519435,2.0913146818519435
3,fbdeg_rewire_5p0,rewire_5p0,certainty_high,mean_total_shared_ratio_observational,0.28058512833209537,0.1567624749600486,0.12382265337204676,0.12382265337204676
3,fbdeg_rewire_5p0,rewire_5p0,certainty_high,mean_total_shared_ratio_behavior_guiding,0.059534538252042586,0.24919534538252042,-0.18966080713047784,0.18966080713047784
3,fbdeg_rewire_5p0,rewire_5p0,certainty_high,mean_total_fst_viewed_ratio_misinformation,9.272728398118346,2.206449616241644,7.0662787818767026,7.0662787818767026
3,fbdeg_rewire_5p0,rewire_5p0,certainty_high,mean_total_fst_viewed_ratio_corrective,26.825536023768258,3.428814062886853,23.396721960881404,23.396721960881404
3,fbdeg_rewire_5p0,rewire_5p0,certainty_high,mean_total_fst_viewed_ratio_observational,0.9862424692580672,0.4478831393909384,0.5383593298671289,0.5383593298671289
3,fbdeg_rewire_5p0,rewire_5p0,certainty_high,mean_total_fst_viewed_ratio_behavior_guiding,1.7667120574399604,2.235917306263927,-0.4692052488239664,0.4692052488239664
4,fbdeg_rewire_0p1,rewire_0p1,balance,peak_mean_selfish_ratio,0.1069943055211686,0.0656944788313939,0.04129982668977471,0.04129982668977471
4,fbdeg_rewire_0p1,rewire_0p1,balance,mean_total_shared_ratio_misinformation,0.6672815053230998,0.3447140381282496,0.32256746719485024,0.32256746719485024
4,fbdeg_rewire_0p1,rewire_0p1,balance,mean_total_shared_ratio_corrective,2.1165139886110422,0.3455186927457291,1.7709952958653132,1.7709952958653132
4,fbdeg_rewire_0p1,rewire_0p1,balance,mean_total_shared_ratio_observational,0.25242521776317267,0.1487696452129055,0.10365557255026717,0.10365557255026717
4,fbdeg_rewire_0p1,rewire_0p1,balance,mean_total_shared_ratio_behavior_guiding,0.07219856400099035,0.23983411735578114,-0.1676355533547908,0.1676355533547908
4,fbdeg_rewire_0p1,rewire_0p1,balance,mean_total_fst_viewed_ratio_misinformation,6.413481059668235,2.177076008913097,4.236405050755138,4.236405050755138
4,fbdeg_rewire_0p1,rewire_0p1,balance,mean_total_fst_viewed_ratio_corrective,20.63501609309235,3.6256251547412726,17.00939093835108,17.00939093835108
4,fbdeg_rewire_0p1,rewire_0p1,balance,mean_total_fst_viewed_ratio_observational,0.7974791239955885,0.43378551658641673,0.3636936074091718,0.3636936074091718
4,fbdeg_rewire_0p1,rewire_0p1,balance,mean_total_fst_viewed_ratio_behavior_guiding,1.5204827927704876,2.1818296608071304,-0.6613468680366428,0.6613468680366428
4,fbdeg_rewire_0p1,rewire_0p1,effective_high,peak_mean_selfish_ratio,0.10637781629116118,0.06552859618717505,0.04084922010398613,0.04084922010398613
4,fbdeg_rewire_0p1,rewire_0p1,effective_high,mean_total_shared_ratio_misinformation,0.6666897746967072,0.34363703887100766,0.32305273582569954,0.32305273582569954
4,fbdeg_rewire_0p1,rewire_0p1,effective_high,mean_total_shared_ratio_corrective,2.624451596929933,0.3623793018073781,2.262072295122555,2.262072295122555
4,fbdeg_rewire_0p1,rewire_0p1,effective_high,mean_total_shared_ratio_observational,0.2828244924486259,0.14165926335872303,0.14116522908990287,0.14116522908990287
4,fbdeg_rewire_0p1,rewire_0p1,effective_high,mean_total_shared_ratio_behavior_guiding,0.06545432037633078,0.2357563753404308,-0.17030205496410003,0.17030205496410003
