dataset,network,strategy,strategy_label,info_label,info_name,mean_num_shared,mean_total_shared_ratio,mean_num_viewed,mean_total_viewed_ratio,mean_num_fst_viewed,mean_total_fst_viewed_ratio,cluster_level,triad_probability,requested_seed,actual_seed,config_path,graph_path,num_nodes,num_edges,avg_degree,avg_clustering,transitivity,largest_connected_component_ratio,max_degree
powerlaw_cluster,plc_low_seed3,certainty_high,"Certainty high (0.9, 0.5)",0,misinformation,404.16,0.40416,4363.92,4.36392,2305.62,2.30562,low,0.0,20263518,20263518,v2/test_2/network/network-plc_low_seed3.toml,v2/test_2/network/powerlaw_cluster/plc_low_seed3/edgelist.txt,1000,9900,19.8,0.05872128564600577,0.05396391520344943,1.0,144
powerlaw_cluster,plc_low_seed3,certainty_high,"Certainty high (0.9, 0.5)",1,corrective,641.6,0.6416000000000001,7317.24,7.31724,4588.03,4.58803,low,0.0,20263518,20263518,v2/test_2/network/network-plc_low_seed3.toml,v2/test_2/network/powerlaw_cluster/plc_low_seed3/edgelist.txt,1000,9900,19.8,0.05872128564600577,0.05396391520344943,1.0,144
powerlaw_cluster,plc_low_seed3,certainty_high,"Certainty high (0.9, 0.5)",2,observational,340.7083333333333,0.34070833333333334,3398.5416666666665,3.3985416666666666,981.5416666666666,0.9815416666666666,low,0.0,20263518,20263518,v2/test_2/network/network-plc_low_seed3.toml,v2/test_2/network/powerlaw_cluster/plc_low_seed3/edgelist.txt,1000,9900,19.8,0.05872128564600577,0.05396391520344943,1.0,144
powerlaw_cluster,plc_low_seed3,certainty_high,"Certainty high (0.9, 0.5)",3,behavior-guiding,220.81,0.22081,2749.67,2.74967,2173.11,2.1731100000000003,low,0.0,20263518,20263518,v2/test_2/network/network-plc_low_seed3.toml,v2/test_2/network/powerlaw_cluster/plc_low_seed3/edgelist.txt,1000,9900,19.8,0.05872128564600577,0.05396391520344943,1.0,144
powerlaw_cluster,plc_low_seed3,effective_high,"Effectiveness high (0.5, 0.9)",0,misinformation,404.5,0.4045,4362.12,4.36212,2302.12,2.30212,low,0.0,20263518,20263518,v2/test_2/network/network-plc_low_seed3.toml,v2/test_2/network/powerlaw_cluster/plc_low_seed3/edgelist.txt,1000,9900,19.8,0.05872128564600577,0.05396391520344943,1.0,144
powerlaw_cluster,plc_low_seed3,effective_high,"Effectiveness high (0.5, 0.9)",1,corrective,825.56,0.82556,9538.55,9.538549999999999,5681.43,5.681430000000001,low,0.0,20263518,20263518,v2/test_2/network/network-plc_low_seed3.toml,v2/test_2/network/powerlaw_cluster/plc_low_seed3/edgelist.txt,1000,9900,19.8,0.05872128564600577,0.05396391520344943,1.0,144
powerlaw_cluster,plc_low_seed3,effective_high,"Effectiveness high (0.5, 0.9)",2,observational,318.08,0.31808,3179.72,3.1797199999999997,974.92,0.97492,low,0.0,20263518,20263518,v2/test_2/network/network-plc_low_seed3.toml,v2/test_2/network/powerlaw_cluster/plc_low_seed3/edgelist.txt,1000,9900,19.8,0.05872128564600577,0.05396391520344943,1.0,144
powerlaw_cluster,plc_low_seed3,effective_high,"Effectiveness high (0.5, 0.9)",3,behavior-guiding,140.8,0.1408,1962.53,1.96253,1642.47,1.64247,low,0.0,20263518,20263518,v2/test_2/network/network-plc_low_seed3.toml,v2/test_2/network/powerlaw_cluster/plc_low_seed3/edgelist.txt,1000,9900,19.8,0.05872128564600577,0.05396391520344943,1.0,144
powerlaw_cluster,plc_mid_seed1,balance,"Balance (0.8, 0.8)",0,misinformation,432.6,0.43260000000000004,4665.28,4.66528,2387.01,2.38701,mid,0.3,20261548,20261548,v2/test_2/network/network-plc_mid_seed1.toml,v2/test_2/network/powerlaw_cluster/plc_mid_seed1/edgelist.txt,1000,9840,19.68,0.13248501185017997,0.06954029426232303,1.0,234
powerlaw_cluster,plc_mid_seed1,balance,"Balance (0.8, 0.8)",1,corrective,611.84,0.61184,7081.96,7.0819600000000005,4400.48,4.40048,mid,0.3,20261548,20261548,v2/test_2/network/network-plc_mid_seed1.toml,v2/test_2/network/powerlaw_cluster/plc_mid_seed1/edgelist.txt,1000,9840,19.68,0.13248501185017997,0.06954029426232303,1.0,234
powerlaw_cluster,plc_mid_seed1,balance,"Balance (0.8, 0.8)",2,observational,321.2307692307692,0.3212307692307692,3305.230769230769,3.305230769230769,923.2307692307693,0.9232307692307693,mid,0.3,20261548,20261548,v2/test_2/network/network-plc_mid_seed1.toml,v2/test_2/network/powerlaw_cluster/plc_mid_seed1/edgelist.txt,1000,9840,19.68,0.13248501185017997,0.06954029426232303,1.0,234
powerlaw_cluster,plc_mid_seed1,balance,"Balance (0.8, 0.8)",3,behavior-guiding,171.39,0.17139,2318.71,2.3187100000000003,1837.9,1.8379,mid,0.3,20261548,20261548,v2/test_2/network/network-plc_mid_seed1.toml,v2/test_2/network/powerlaw_cluster/plc_mid_seed1/edgelist.txt,1000,9840,19.68,0.13248501185017997,0.06954029426232303,1.0,234
powerlaw_cluster,plc_mid_seed1,certainty_high,"Certainty high (0.9, 0.5)",0,misinformation,434.88,0.43488,4680.5,4.6805,2396.64,2.39664,mid,0.3,20261548,20261548,v2/test_2/network/network-plc_mid_seed1.toml,v2/test_2/network/powerlaw_cluster/plc_mid_seed1/edgelist.txt,1000,9840,19.68,0.13248501185017997,0.06954029426232303,1.0,234
powerlaw_cluster,plc_mid_seed1,certainty_high,"Certainty high (0.9, 0.5)",1,corrective,535.72,0.5357200000000001,6177.16,6.17716,3943.49,3.9434899999999997,mid,0.3,20261548,20261548,v2/test_2/network/network-plc_mid_seed1.toml,v2/test_2/network/powerlaw_cluster/plc_mid_seed1/edgelist.txt,1000,9840,19.68,0.13248501185017997,0.06954029426232303,1.0,234
powerlaw_cluster,plc_mid_seed1,certainty_high,"Certainty high (0.9, 0.5)",2,observational,345.375,0.345375,3539.9375,3.5399375,1022.1875,1.0221875,mid,0.3,20261548,20261548,v2/test_2/network/network-plc_mid_seed1.toml,v2/test_2/network/powerlaw_cluster/plc_mid_seed1/edgelist.txt,1000,9840,19.68,0.13248501185017997,0.06954029426232303,1.0,234
powerlaw_cluster,plc_mid_seed1,certainty_high,"Certainty high (0.9, 0.5)",3,behavior-guiding,229.43,0.22943000000000002,2878.77,2.87877,2184.64,2.18464,mid,0.3,20261548,20261548,v2/test_2/network/network-plc_mid_seed1.toml,v2/test_2/network/powerlaw_cluster/plc_mid_seed1/edgelist.txt,1000,9840,19.68,0.13248501185017997,0.06954029426232303,1.0,234
powerlaw_cluster,plc_mid_seed1,effective_high,"Effectiveness high (0.5, 0.9)",0,misinformation,433.6,0.43360000000000004,4669.0,4.6690000000000005,2388.43,2.38843,mid,0.3,20261548,20261548,v2/test_2/network/network-plc_mid_seed1.toml,v2/test_2/network/powerlaw_cluster/plc_mid_seed1/edgelist.txt,1000,9840,19.68,0.13248501185017997,0.06954029426232303,1.0,234
powerlaw_cluster,plc_mid_seed1,effective_high,"Effectiveness high (0.5, 0.9)",1,corrective,733.63,0.73363,8553.83,8.55383,5050.29,5.05029,mid,0.3,20261548,20261548,v2/test_2/network/network-plc_mid_seed1.toml,v2/test_2/network/powerlaw_cluster/plc_mid_seed1/edgelist.txt,1000,9840,19.68,0.13248501185017997,0.06954029426232303,1.0,234
powerlaw_cluster,plc_mid_seed1,effective_high,"Effectiveness high (0.5, 0.9)",2,observational,303.3181818181818,0.3033181818181818,3002.6363636363635,3.0026363636363635,904.2727272727273,0.9042727272727272,mid,0.3,20261548,20261548,v2/test_2/network/network-plc_mid_seed1.toml,v2/test_2/network/powerlaw_cluster/plc_mid_seed1/edgelist.txt,1000,9840,19.68,0.13248501185017997,0.06954029426232303,1.0,234
powerlaw_cluster,plc_mid_seed1,effective_high,"Effectiveness high (0.5, 0.9)",3,behavior-guiding,149.83,0.14983000000000002,2109.48,2.10948,1706.07,1.70607,mid,0.3,20261548,20261548,v2/test_2/network/network-plc_mid_seed1.toml,v2/test_2/network/powerlaw_cluster/plc_mid_seed1/edgelist.txt,1000,9840,19.68,0.13248501185017997,0.06954029426232303,1.0,234
powerlaw_cluster,plc_mid_seed2,balance,"Balance (0.8, 0.8)",0,misinformation,436.02,0.43601999999999996,4720.03,4.7200299999999995,2400.66,2.40066,mid,0.3,20262548,20262548,v2/test_2/network/network-plc_mid_seed2.toml,v2/test_2/network/powerlaw_cluster/plc_mid_seed2/edgelist.txt,1000,9850,19.7,0.13187411294697338,0.07034805824286249,1.0,241
powerlaw_cluster,plc_mid_seed2,balance,"Balance (0.8, 0.8)",1,corrective,726.71,0.7267100000000001,8599.53,8.599530000000001,5004.45,5.00445,mid,0.3,20262548,20262548,v2/test_2/network/network-plc_mid_seed2.toml,v2/test_2/network/powerlaw_cluster/plc_mid_seed2/edgelist.txt,1000,9850,19.7,0.13187411294697338,0.07034805824286249,1.0,241
powerlaw_cluster,plc_mid_seed2,balance,"Balance (0.8, 0.8)",2,observational,313.65384615384613,0.3136538461538461,3193.4615384615386,3.1934615384615386,957.1538461538462,0.9571538461538462,mid,0.3,20262548,20262548,v2/test_2/network/network-plc_mid_seed2.toml,v2/test_2/network/powerlaw_cluster/plc_mid_seed2/edgelist.txt,1000,9850,19.7,0.13187411294697338,0.07034805824286249,1.0,241
powerlaw_cluster,plc_mid_seed2,balance,"Balance (0.8, 0.8)",3,behavior-guiding,167.7,0.1677,2264.34,2.2643400000000002,1807.8,1.8078,mid,0.3,20262548,20262548,v2/test_2/network/network-plc_mid_seed2.toml,v2/test_2/network/powerlaw_cluster/plc_mid_seed2/edgelist.txt,1000,9850,19.7,0.13187411294697338,0.07034805824286249,1.0,241
powerlaw_cluster,plc_mid_seed2,certainty_high,"Certainty high (0.9, 0.5)",0,misinformation,439.35,0.43935,4760.92,4.7609200000000005,2414.28,2.41428,mid,0.3,20262548,20262548,v2/test_2/network/network-plc_mid_seed2.toml,v2/test_2/network/powerlaw_cluster/plc_mid_seed2/edgelist.txt,1000,9850,19.7,0.13187411294697338,0.07034805824286249,1.0,241
powerlaw_cluster,plc_mid_seed2,certainty_high,"Certainty high (0.9, 0.5)",1,corrective,601.75,0.60175,6975.49,6.97549,4240.15,4.24015,mid,0.3,20262548,20262548,v2/test_2/network/network-plc_mid_seed2.toml,v2/test_2/network/powerlaw_cluster/plc_mid_seed2/edgelist.txt,1000,9850,19.7,0.13187411294697338,0.07034805824286249,1.0,241
powerlaw_cluster,plc_mid_seed2,certainty_high,"Certainty high (0.9, 0.5)",2,observational,331.5,0.3315,3306.75,3.30675,989.8214285714286,0.9898214285714286,mid,0.3,20262548,20262548,v2/test_2/network/network-plc_mid_seed2.toml,v2/test_2/network/powerlaw_cluster/plc_mid_seed2/edgelist.txt,1000,9850,19.7,0.13187411294697338,0.07034805824286249,1.0,241
powerlaw_cluster,plc_mid_seed2,certainty_high,"Certainty high (0.9, 0.5)",3,behavior-guiding,226.87,0.22687000000000002,2834.04,2.83404,2163.75,2.16375,mid,0.3,20262548,20262548,v2/test_2/network/network-plc_mid_seed2.toml,v2/test_2/network/powerlaw_cluster/plc_mid_seed2/edgelist.txt,1000,9850,19.7,0.13187411294697338,0.07034805824286249,1.0,241
powerlaw_cluster,plc_mid_seed2,effective_high,"Effectiveness high (0.5, 0.9)",0,misinformation,437.45,0.43745,4728.81,4.72881,2403.68,2.40368,mid,0.3,20262548,20262548,v2/test_2/network/network-plc_mid_seed2.toml,v2/test_2/network/powerlaw_cluster/plc_mid_seed2/edgelist.txt,1000,9850,19.7,0.13187411294697338,0.07034805824286249,1.0,241
powerlaw_cluster,plc_mid_seed2,effective_high,"Effectiveness high (0.5, 0.9)",1,corrective,646.14,0.64614,7580.67,7.5806700000000005,4719.0,4.719,mid,0.3,20262548,20262548,v2/test_2/network/network-plc_mid_seed2.toml,v2/test_2/network/powerlaw_cluster/plc_mid_seed2/edgelist.txt,1000,9850,19.7,0.13187411294697338,0.07034805824286249,1.0,241
powerlaw_cluster,plc_mid_seed2,effective_high,"Effectiveness high (0.5, 0.9)",2,observational,311.06666666666666,0.31106666666666666,3118.866666666667,3.118866666666667,948.2666666666667,0.9482666666666667,mid,0.3,20262548,20262548,v2/test_2/network/network-plc_mid_seed2.toml,v2/test_2/network/powerlaw_cluster/plc_mid_seed2/edgelist.txt,1000,9850,19.7,0.13187411294697338,0.07034805824286249,1.0,241
powerlaw_cluster,plc_mid_seed2,effective_high,"Effectiveness high (0.5, 0.9)",3,behavior-guiding,144.56,0.14456,2038.02,2.03802,1659.15,1.6591500000000001,mid,0.3,20262548,20262548,v2/test_2/network/network-plc_mid_seed2.toml,v2/test_2/network/powerlaw_cluster/plc_mid_seed2/edgelist.txt,1000,9850,19.7,0.13187411294697338,0.07034805824286249,1.0,241
powerlaw_cluster,plc_mid_seed3,balance,"Balance (0.8, 0.8)",0,misinformation,426.47,0.42647,4575.28,4.57528,2380.22,2.38022,mid,0.3,20263548,20263548,v2/test_2/network/network-plc_mid_seed3.toml,v2/test_2/network/powerlaw_cluster/plc_mid_seed3/edgelist.txt,1000,9851,19.702,0.1286012708194523,0.0696054658421716,1.0,230
powerlaw_cluster,plc_mid_seed3,balance,"Balance (0.8, 0.8)",1,corrective,710.0,0.71,8213.81,8.21381,4868.98,4.86898,mid,0.3,20263548,20263548,v2/test_2/network/network-plc_mid_seed3.toml,v2/test_2/network/powerlaw_cluster/plc_mid_seed3/edgelist.txt,1000,9851,19.702,0.1286012708194523,0.0696054658421716,1.0,230
powerlaw_cluster,plc_mid_seed3,balance,"Balance (0.8, 0.8)",2,observational,315.60869565217394,0.3156086956521739,3122.6521739130435,3.1226521739130435,957.0434782608696,0.9570434782608697,mid,0.3,20263548,20263548,v2/test_2/network/network-plc_mid_seed3.toml,v2/test_2/network/powerlaw_cluster/plc_mid_seed3/edgelist.txt,1000,9851,19.702,0.1286012708194523,0.0696054658421716,1.0,230
powerlaw_cluster,plc_mid_seed3,balance,"Balance (0.8, 0.8)",3,behavior-guiding,158.84,0.15884,2137.02,2.13702,1706.67,1.7066700000000001,mid,0.3,20263548,20263548,v2/test_2/network/network-plc_mid_seed3.toml,v2/test_2/network/powerlaw_cluster/plc_mid_seed3/edgelist.txt,1000,9851,19.702,0.1286012708194523,0.0696054658421716,1.0,230
powerlaw_cluster,plc_mid_seed3,certainty_high,"Certainty high (0.9, 0.5)",0,misinformation,424.76,0.42476,4551.35,4.55135,2366.02,2.3660200000000002,mid,0.3,20263548,20263548,v2/test_2/network/network-plc_mid_seed3.toml,v2/test_2/network/powerlaw_cluster/plc_mid_seed3/edgelist.txt,1000,9851,19.702,0.1286012708194523,0.0696054658421716,1.0,230
powerlaw_cluster,plc_mid_seed3,certainty_high,"Certainty high (0.9, 0.5)",1,corrective,593.2,0.5932000000000001,6835.56,6.835560000000001,4259.51,4.259510000000001,mid,0.3,20263548,20263548,v2/test_2/network/network-plc_mid_seed3.toml,v2/test_2/network/powerlaw_cluster/plc_mid_seed3/edgelist.txt,1000,9851,19.702,0.1286012708194523,0.0696054658421716,1.0,230
powerlaw_cluster,plc_mid_seed3,certainty_high,"Certainty high (0.9, 0.5)",2,observational,326.8,0.32680000000000003,3244.16,3.24416,925.92,0.92592,mid,0.3,20263548,20263548,v2/test_2/network/network-plc_mid_seed3.toml,v2/test_2/network/powerlaw_cluster/plc_mid_seed3/edgelist.txt,1000,9851,19.702,0.1286012708194523,0.0696054658421716,1.0,230
powerlaw_cluster,plc_mid_seed3,certainty_high,"Certainty high (0.9, 0.5)",3,behavior-guiding,221.17,0.22117,2749.1,2.7491,2094.33,2.09433,mid,0.3,20263548,20263548,v2/test_2/network/network-plc_mid_seed3.toml,v2/test_2/network/powerlaw_cluster/plc_mid_seed3/edgelist.txt,1000,9851,19.702,0.1286012708194523,0.0696054658421716,1.0,230
powerlaw_cluster,plc_mid_seed3,effective_high,"Effectiveness high (0.5, 0.9)",0,misinformation,424.49,0.42449000000000003,4541.97,4.54197,2363.61,2.36361,mid,0.3,20263548,20263548,v2/test_2/network/network-plc_mid_seed3.toml,v2/test_2/network/powerlaw_cluster/plc_mid_seed3/edgelist.txt,1000,9851,19.702,0.1286012708194523,0.0696054658421716,1.0,230
powerlaw_cluster,plc_mid_seed3,effective_high,"Effectiveness high (0.5, 0.9)",1,corrective,824.95,0.8249500000000001,9550.8,9.550799999999999,5425.61,5.42561,mid,0.3,20263548,20263548,v2/test_2/network/network-plc_mid_seed3.toml,v2/test_2/network/powerlaw_cluster/plc_mid_seed3/edgelist.txt,1000,9851,19.702,0.1286012708194523,0.0696054658421716,1.0,230
powerlaw_cluster,plc_mid_seed3,effective_high,"Effectiveness high (0.5, 0.9)",2,observational,315.6333333333333,0.3156333333333333,3102.5,3.1025,970.6,0.9706,mid,0.3,20263548,20263548,v2/test_2/network/network-plc_mid_seed3.toml,v2/test_2/network/powerlaw_cluster/plc_mid_seed3/edgelist.txt,1000,9851,19.702,0.1286012708194523,0.0696054658421716,1.0,230
powerlaw_cluster,plc_mid_seed3,effective_high,"Effectiveness high (0.5, 0.9)",3,behavior-guiding,142.74,0.14274,2003.77,2.00377,1624.79,1.62479,mid,0.3,20263548,20263548,v2/test_2/network/network-plc_mid_seed3.toml,v2/test_2/network/powerlaw_cluster/plc_mid_seed3/edgelist.txt,1000,9851,19.702,0.1286012708194523,0.0696054658421716,1.0,230
